2025-02-26 12:17:42,450 [Worker-12: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.lkm.accenture:Demo10033_Spring_Boot_Spring_JPA_Repository_Controller_Integration_Test:0.0.1-SNAPSHOT @ C:\Users\vikas.bhadu\Desktop\Java Full Stack\Day 16\Day16 - 2Dec24\Spring boot\Demo10033_Spring_Boot_Spring_JPA_Repository_Controller_Integration_Test\pom.xml.
2025-02-26 12:17:42,577 [Worker-12: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.lkm.accenture:Demo10034_Spring_Boot_Spring_JPA_Repository_Controller_Unit_Test:0.0.1-SNAPSHOT @ C:\Users\vikas.bhadu\Desktop\Java Full Stack\Day 16\Day16 - 2Dec24\Spring boot\Demo10034_Spring_Boot_Spring_JPA_Repository_Controller_Unit_Test\pom.xml.
2025-02-26 12:17:42,689 [Worker-12: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.lkm.accenture:Demo10035_Spring_Boot_Project_Structure_YML_Config:0.0.1-SNAPSHOT @ C:\Users\vikas.bhadu\Desktop\Java Full Stack\Day 16\Day16 - 2Dec24\Spring boot\Demo10035_Spring_Boot_Project_Structure_YML_Config\pom.xml.
2025-02-26 12:17:42,764 [Worker-12: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.lkm.accenture:Demo10036_Spring_Boot_Spring_JPA_YML_Config:0.0.1-SNAPSHOT @ C:\Users\vikas.bhadu\Desktop\Java Full Stack\Day 16\Day16 - 2Dec24\Spring boot\Demo10036_Spring_Boot_Spring_JPA_YML_Config\pom.xml.
2025-02-26 12:17:42,855 [Worker-12: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.lkm.accenture:Demo_10003_Spring_Boot_Project_Structure:0.0.1-SNAPSHOT @ C:\Users\vikas.bhadu\Desktop\Java Full Stack\Day 16\Day16 - 2Dec24\Spring boot\Demo_10003_Spring_Boot_Project_Structure\pom.xml.
2025-02-26 12:17:42,931 [Worker-12: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.lkm.accenture:Demo_10004_Spring_Boot_Jetty_Server_Configuration:0.0.1-SNAPSHOT @ C:\Users\vikas.bhadu\Desktop\Java Full Stack\Day 16\Day16 - 2Dec24\Spring boot\Demo_10004_Spring_Boot_Jetty_Server_Configuration\pom.xml.
2025-02-26 12:17:43,847 [Worker-12: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.lkm.accenture:Demo_10005_Spring_Boot_Content_Negotiation_Extension_Based:0.0.1-SNAPSHOT @ C:\Users\vikas.bhadu\Desktop\Java Full Stack\Day 16\Day16 - 2Dec24\Spring boot\Demo_10005_Spring_Boot_Content_Negotiation_Accept_Header\pom.xml.
2025-02-26 12:17:43,904 [Worker-12: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.lkm.accenture:Demo_10006_Spring_Boot_Content_Negotiation_Parmeter_Based:0.0.1-SNAPSHOT @ C:\Users\vikas.bhadu\Desktop\Java Full Stack\Day 16\Day16 - 2Dec24\Spring boot\Demo_10006_Spring_Boot_Content_Negotiation_Parmeter_Based\pom.xml.
2025-02-26 12:17:43,982 [Worker-12: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.lkm.accenture:Demo_10007_Spring_Boot_Content_Negotiation_Parmeter_Based_Java_Config:0.0.1-SNAPSHOT @ C:\Users\vikas.bhadu\Desktop\Java Full Stack\Day 16\Day16 - 2Dec24\Spring boot\Demo_10007_Spring_Boot_Content_Negotiation_Parmeter_Based_Java_Config\pom.xml.
2025-02-26 12:17:44,042 [Worker-12: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.lkm.accenture:Demo_10008_Spring_Boot_Spring_JPA_Repository:0.0.1-SNAPSHOT @ C:\Users\vikas.bhadu\Desktop\Java Full Stack\Day 16\Day16 - 2Dec24\Spring boot\Demo_10008_Spring_Boot_Spring_JPA_Repository\pom.xml.
